event_id,session_id,packet_id,unit_id,pulse_role,onset_sample,duration_samples,end_sample_exclusive,logical_channel,channel_role,motif_id,motif_hash,motif_source_order,identity_mode,relative_event_gain,gain_source
s01_p0118_e03,1,s01_p0118,s01_p0118_u03,packet_continuation,2504464,1185,2505649,0,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0118_e04,1,s01_p0118,s01_p0118_u04,packet_continuation,2506597,1185,2507782,2,focus,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0118_e05,1,s01_p0118,s01_p0118_u05,packet_continuation,2509445,1185,2510630,4,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0118_e06,1,s01_p0118,s01_p0118_u06,packet_continuation,2512570,1185,2513755,6,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e00,1,s01_p0119,s01_p0119_u00,packet_start,2513659,1185,2514844,4,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e01,1,s01_p0119,s01_p0119_u01,packet_continuation,2515999,1185,2517184,5,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e02,1,s01_p0119,s01_p0119_u02,packet_continuation,2518619,834,2519453,4,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e03,1,s01_p0119,s01_p0119_u03,packet_continuation,2521944,603,2522547,5,support,medoid_64_055,f49074d8cd1c4785f05c16e179e95c89569acb6a01b60fb0844b014f2af777f4,55,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e04,1,s01_p0119,s01_p0119_u04,packet_continuation,2523917,1707,2525624,6,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0119_e05,1,s01_p0119,s01_p0119_u05,packet_continuation,2526198,1707,2527905,7,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e00,1,s01_p0120,s01_p0120_u00,packet_start,2532668,991,2533659,5,support,residual_supplement_000,836dc8457b6f0503d0f829689080995c9e40f3d4417ab4f2a1bb938245f81c1a,64,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e01,1,s01_p0120,s01_p0120_u01,packet_continuation,2535851,991,2536842,6,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e02,1,s01_p0120,s01_p0120_u02,packet_continuation,2538894,1038,2539932,7,support,medoid_64_048,8b983e7e9a15167aa1827eb8fc1ef9bb5ae824c95ef85c8bf80645145a47a556,48,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e03,1,s01_p0120,s01_p0120_u03,packet_continuation,2541374,1218,2542592,0,support,residual_supplement_008,7188e57e41c338b8cd13623f02775a74a05c8b9d156c2e0ded950933b279c450,69,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e04,1,s01_p0120,s01_p0120_u04,packet_continuation,2543489,1399,2544888,1,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e05,1,s01_p0120,s01_p0120_u05,packet_continuation,2546169,1399,2547568,2,focus,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0120_e06,1,s01_p0120,s01_p0120_u06,packet_continuation,2548399,1399,2549798,3,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e00,1,s01_p0121,s01_p0121_u00,packet_start,2548454,1399,2549853,1,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e01,1,s01_p0121,s01_p0121_u01,packet_continuation,2551129,1707,2552836,2,focus,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e02,1,s01_p0121,s01_p0121_u02,packet_continuation,2553484,834,2554318,3,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e03,1,s01_p0121,s01_p0121_u03,packet_continuation,2556681,1450,2558131,4,support,medoid_64_001,0ce160443adfb2d82044fcd35c3f4c8aea7e3c24b99f502d938cf62106e5c43f,1,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e04,1,s01_p0121,s01_p0121_u04,packet_continuation,2559711,185,2559896,5,support,medoid_64_033,ec5c3ea596f2e28cf15131c9689d8b247fea74ddc8ebee0c56c637b1ba520cb3,33,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0121_e05,1,s01_p0121,s01_p0121_u05,packet_continuation,2562118,314,2562432,6,support,medoid_64_057,f0ef20c4260152bd92b54361171f50d30824b1d2f12f6bac223039e77695a54c,57,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e00,1,s01_p0122,s01_p0122_u00,packet_start,2566123,1641,2567764,3,support,medoid_64_002,9078c84251c2dbc88ad0f18c6974aa5e5f885f4f092ef6452f9ab8303d338f41,2,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e01,1,s01_p0122,s01_p0122_u01,packet_continuation,2568926,1015,2569941,4,support,residual_supplement_015,53626183dbf4bbc422fec27cd78a68b4b73291b2240594587d2d50bd5a3daa05,75,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e02,1,s01_p0122,s01_p0122_u02,packet_continuation,2571476,966,2572442,5,support,medoid_64_008,7a3cec8c9efb327eb4f422aae42fff8dae3c32cb19f188cbb9c0c39f1e4aa38e,8,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e03,1,s01_p0122,s01_p0122_u03,packet_continuation,2574717,966,2575683,6,support,medoid_64_008,7a3cec8c9efb327eb4f422aae42fff8dae3c32cb19f188cbb9c0c39f1e4aa38e,8,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e04,1,s01_p0122,s01_p0122_u04,packet_continuation,2577638,966,2578604,7,support,medoid_64_008,7a3cec8c9efb327eb4f422aae42fff8dae3c32cb19f188cbb9c0c39f1e4aa38e,8,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e05,1,s01_p0122,s01_p0122_u05,packet_continuation,2580322,550,2580872,0,support,residual_supplement_001,cdeebc386b351badf875d1162c29af9975d215cbbe07aedb93c31f39082e6024,65,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e06,1,s01_p0122,s01_p0122_u06,packet_continuation,2583288,550,2583838,1,support,residual_supplement_001,cdeebc386b351badf875d1162c29af9975d215cbbe07aedb93c31f39082e6024,65,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0122_e07,1,s01_p0122,s01_p0122_u07,packet_continuation,2585574,550,2586124,2,focus,residual_supplement_001,cdeebc386b351badf875d1162c29af9975d215cbbe07aedb93c31f39082e6024,65,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0123_e00,1,s01_p0123,s01_p0123_u00,packet_start,2579969,824,2580793,3,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e00,1,s01_p0124,s01_p0124_u00,packet_start,2593249,824,2594073,2,focus,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e01,1,s01_p0124,s01_p0124_u01,packet_continuation,2594942,824,2595766,2,focus,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e02,1,s01_p0124,s01_p0124_u02,packet_continuation,2598003,1152,2599155,4,support,residual_supplement_014,2968eb6a3d68a42aafff3e3b950e1357ae52a07923ee790832bf96052ee10421,74,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e03,1,s01_p0124,s01_p0124_u03,packet_continuation,2599828,1152,2600980,6,support,residual_supplement_014,2968eb6a3d68a42aafff3e3b950e1357ae52a07923ee790832bf96052ee10421,74,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e04,1,s01_p0124,s01_p0124_u04,packet_continuation,2601870,1399,2603269,0,support,medoid_64_005,9cd7cd01356d29229bbe2e5a625ef61b627d486acd12f60e3b0f7c0669332453,5,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0124_e05,1,s01_p0124,s01_p0124_u05,packet_continuation,2604635,1399,2606034,2,focus,medoid_64_005,9cd7cd01356d29229bbe2e5a625ef61b627d486acd12f60e3b0f7c0669332453,5,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e00,1,s01_p0125,s01_p0125_u00,packet_start,2606651,741,2607392,1,support,medoid_64_015,6d1e6034a39b380258d099c6ea15b9c50b4dec156d1dd44655a2193436900348,15,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e01,1,s01_p0125,s01_p0125_u01,packet_continuation,2609543,872,2610415,3,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e02,1,s01_p0125,s01_p0125_u02,packet_continuation,2611532,872,2612404,5,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e03,1,s01_p0125,s01_p0125_u03,packet_continuation,2614256,1399,2615655,6,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e04,1,s01_p0125,s01_p0125_u04,packet_continuation,2617453,1399,2618852,7,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e05,1,s01_p0125,s01_p0125_u05,packet_continuation,2619729,1399,2621128,0,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e06,1,s01_p0125,s01_p0125_u06,packet_continuation,2622528,1399,2623927,1,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0125_e07,1,s01_p0125,s01_p0125_u07,packet_continuation,2625096,1265,2626361,2,focus,medoid_64_018,235d9f815e70acc5d2f87513a68caa3e4df039aca3511e7c57ade2b188627e68,18,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e00,1,s01_p0126,s01_p0126_u00,packet_start,2618893,868,2619761,6,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e01,1,s01_p0126,s01_p0126_u01,packet_continuation,2621921,868,2622789,5,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e02,1,s01_p0126,s01_p0126_u02,packet_continuation,2624027,868,2624895,4,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e03,1,s01_p0126,s01_p0126_u03,packet_continuation,2626421,868,2627289,5,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e04,1,s01_p0126,s01_p0126_u04,packet_continuation,2628878,868,2629746,0,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e05,1,s01_p0126,s01_p0126_u05,packet_continuation,2631638,868,2632506,1,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e06,1,s01_p0126,s01_p0126_u06,packet_continuation,2634587,868,2635455,1,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0126_e07,1,s01_p0126,s01_p0126_u07,packet_continuation,2637013,1283,2638296,2,focus,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e00,1,s01_p0127,s01_p0127_u00,packet_start,2631016,1015,2632031,5,support,residual_supplement_015,53626183dbf4bbc422fec27cd78a68b4b73291b2240594587d2d50bd5a3daa05,75,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e01,1,s01_p0127,s01_p0127_u01,packet_continuation,2633751,1015,2634766,6,support,residual_supplement_015,53626183dbf4bbc422fec27cd78a68b4b73291b2240594587d2d50bd5a3daa05,75,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e02,1,s01_p0127,s01_p0127_u02,packet_continuation,2636799,1399,2638198,7,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e03,1,s01_p0127,s01_p0127_u03,packet_continuation,2639721,1167,2640888,0,support,medoid_64_010,383cd0aad8a405e957fe42a0d6c1a54e2fe681a4a994599b9076701112d73bb1,10,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e04,1,s01_p0127,s01_p0127_u04,packet_continuation,2641766,1086,2642852,1,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0127_e05,1,s01_p0127,s01_p0127_u05,packet_continuation,2644748,1086,2645834,2,focus,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e00,1,s01_p0128,s01_p0128_u00,packet_start,2642980,1493,2644473,3,support,medoid_64_013,df82915b7e02a21c70063b3f0443ea82b6d989aa684d2df9d5a0c2441a8f0f6c,13,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e01,1,s01_p0128,s01_p0128_u01,packet_continuation,2645869,565,2646434,4,support,medoid_64_061,5412cc1bdd145fcd36d911c3688d6f246555073a214368a322b5827fa50e7280,61,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e02,1,s01_p0128,s01_p0128_u02,packet_continuation,2649047,565,2649612,5,support,medoid_64_061,5412cc1bdd145fcd36d911c3688d6f246555073a214368a322b5827fa50e7280,61,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e03,1,s01_p0128,s01_p0128_u03,packet_continuation,2651912,1303,2653215,6,support,residual_supplement_002,7f6cc2553756f6ff54637b4a66ac99baccafcd7d69e81732f440f51a71086b9a,66,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e04,1,s01_p0128,s01_p0128_u04,packet_continuation,2653926,1303,2655229,7,support,residual_supplement_002,7f6cc2553756f6ff54637b4a66ac99baccafcd7d69e81732f440f51a71086b9a,66,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0128_e05,1,s01_p0128,s01_p0128_u05,packet_continuation,2656369,1256,2657625,0,support,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e00,1,s01_p0129,s01_p0129_u00,packet_start,2655376,1256,2656632,7,support,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e01,1,s01_p0129,s01_p0129_u01,packet_continuation,2658094,1256,2659350,0,support,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e02,1,s01_p0129,s01_p0129_u02,packet_continuation,2660502,1256,2661758,1,support,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e03,1,s01_p0129,s01_p0129_u03,packet_continuation,2663386,1256,2664642,2,focus,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e04,1,s01_p0129,s01_p0129_u04,packet_continuation,2666381,944,2667325,3,support,residual_supplement_009,9c9015ac04f94723aeaf731a84b9ed2d8600444a64f700427fae0b62bba49ea3,70,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e05,1,s01_p0129,s01_p0129_u05,packet_continuation,2669492,944,2670436,4,support,residual_supplement_009,9c9015ac04f94723aeaf731a84b9ed2d8600444a64f700427fae0b62bba49ea3,70,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0129_e06,1,s01_p0129,s01_p0129_u06,packet_continuation,2672582,794,2673376,5,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e00,1,s01_p0130,s01_p0130_u00,packet_start,2665678,794,2666472,0,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e01,1,s01_p0130,s01_p0130_u01,packet_continuation,2668600,794,2669394,1,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e02,1,s01_p0130,s01_p0130_u02,packet_continuation,2671768,427,2672195,2,focus,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e03,1,s01_p0130,s01_p0130_u03,packet_continuation,2674366,427,2674793,3,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e04,1,s01_p0130,s01_p0130_u04,packet_continuation,2677207,427,2677634,4,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e05,1,s01_p0130,s01_p0130_u05,packet_continuation,2679951,525,2680476,5,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0130_e06,1,s01_p0130,s01_p0130_u06,packet_continuation,2681993,525,2682518,6,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0131_e00,1,s01_p0131,s01_p0131_u00,packet_start,2678319,794,2679113,2,focus,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0131_e01,1,s01_p0131,s01_p0131_u01,packet_continuation,2681509,1210,2682719,3,support,medoid_64_032,923345c5e86d6a7aa7da5789b624de35f15b0e6e60327176c52db8b2d5f7182c,32,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0131_e02,1,s01_p0131,s01_p0131_u02,packet_continuation,2684089,1210,2685299,4,support,medoid_64_032,923345c5e86d6a7aa7da5789b624de35f15b0e6e60327176c52db8b2d5f7182c,32,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0131_e03,1,s01_p0131,s01_p0131_u03,packet_continuation,2686866,1210,2688076,5,support,medoid_64_032,923345c5e86d6a7aa7da5789b624de35f15b0e6e60327176c52db8b2d5f7182c,32,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0131_e04,1,s01_p0131,s01_p0131_u04,packet_continuation,2690020,1210,2691230,6,support,medoid_64_032,923345c5e86d6a7aa7da5789b624de35f15b0e6e60327176c52db8b2d5f7182c,32,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e00,1,s01_p0132,s01_p0132_u00,packet_start,2690126,628,2690754,1,support,residual_supplement_012,c430be70b316f7ea4c7c81589f4d259b1024e2330a93238e04fc77d1157a9ab5,72,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e01,1,s01_p0132,s01_p0132_u01,packet_continuation,2692241,741,2692982,2,focus,medoid_64_015,6d1e6034a39b380258d099c6ea15b9c50b4dec156d1dd44655a2193436900348,15,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e02,1,s01_p0132,s01_p0132_u02,packet_continuation,2694965,1346,2696311,3,support,medoid_64_047,7ebd764bda85ba7bd5a7dbb947e6d371e9183444a47f1bb3a880511835abc845,47,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e03,1,s01_p0132,s01_p0132_u03,packet_continuation,2697696,1346,2699042,4,support,medoid_64_047,7ebd764bda85ba7bd5a7dbb947e6d371e9183444a47f1bb3a880511835abc845,47,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e04,1,s01_p0132,s01_p0132_u04,packet_continuation,2700417,1346,2701763,5,support,medoid_64_047,7ebd764bda85ba7bd5a7dbb947e6d371e9183444a47f1bb3a880511835abc845,47,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e05,1,s01_p0132,s01_p0132_u05,packet_continuation,2703576,1218,2704794,6,support,medoid_64_011,75b7fe86217233c8df1dc20f3e4df6a42178674e64aeb3a969f1998555d7c2a9,11,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0132_e06,1,s01_p0132,s01_p0132_u06,packet_continuation,2706039,1218,2707257,7,support,medoid_64_011,75b7fe86217233c8df1dc20f3e4df6a42178674e64aeb3a969f1998555d7c2a9,11,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e00,1,s01_p0133,s01_p0133_u00,packet_start,2699389,1218,2700607,3,support,medoid_64_011,75b7fe86217233c8df1dc20f3e4df6a42178674e64aeb3a969f1998555d7c2a9,11,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e01,1,s01_p0133,s01_p0133_u01,packet_continuation,2702363,1218,2703581,4,support,medoid_64_011,75b7fe86217233c8df1dc20f3e4df6a42178674e64aeb3a969f1998555d7c2a9,11,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e02,1,s01_p0133,s01_p0133_u02,packet_continuation,2705217,872,2706089,5,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e03,1,s01_p0133,s01_p0133_u03,packet_continuation,2707206,872,2708078,6,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e04,1,s01_p0133,s01_p0133_u04,packet_continuation,2709279,1185,2710464,7,support,medoid_64_044,b3762268d07ba819efb09b05707c11143bf48361c7a4ea20e073d751d0028557,44,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0133_e05,1,s01_p0133,s01_p0133_u05,packet_continuation,2711412,185,2711597,0,support,medoid_64_033,ec5c3ea596f2e28cf15131c9689d8b247fea74ddc8ebee0c56c637b1ba520cb3,33,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e00,1,s01_p0134,s01_p0134_u00,packet_start,2711694,185,2711879,3,support,medoid_64_033,ec5c3ea596f2e28cf15131c9689d8b247fea74ddc8ebee0c56c637b1ba520cb3,33,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e01,1,s01_p0134,s01_p0134_u01,packet_continuation,2713384,1137,2714521,5,support,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e02,1,s01_p0134,s01_p0134_u02,packet_continuation,2715635,1137,2716772,6,support,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e03,1,s01_p0134,s01_p0134_u03,packet_continuation,2718643,1137,2719780,0,support,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e04,1,s01_p0134,s01_p0134_u04,packet_continuation,2720832,1137,2721969,2,focus,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e05,1,s01_p0134,s01_p0134_u05,packet_continuation,2722866,355,2723221,2,focus,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e06,1,s01_p0134,s01_p0134_u06,packet_continuation,2725558,817,2726375,4,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0134_e07,1,s01_p0134,s01_p0134_u07,packet_continuation,2728035,817,2728852,5,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0135_e00,1,s01_p0135,s01_p0135_u00,packet_start,2723899,817,2724716,1,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0135_e01,1,s01_p0135,s01_p0135_u01,packet_continuation,2726223,817,2727040,0,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
